Compresa,Particella,Area saggio,n,poll,D(cm),Classe diametrica,h(m),Genere,Fustaia,G(m2),V(m3),Ipr(mm),c(1/a),Pv(%/a),PvxV(m3/a),,
Capistrano,17b,17,77,,32,6,18,Abete,TRUE,0.08,0.72,30,200,3.75,0.03,,
Capistrano,17b,17,78,,22,4,18,Abete,TRUE,0.04,0.34,30,200,5.45,0.02,,
Capistrano,17b,17,79,,24,5,18,Abete,TRUE,0.05,0.41,30,200,5.00,0.02,,
Capistrano,17b,17,80,,18,3,18,Abete,TRUE,0.03,0.23,30,200,6.67,0.02,,
Capistrano,17b,17,81,,22,4,18,Abete,TRUE,0.04,0.34,30,200,5.45,0.02,,
Capistrano,17b,17,82,,17,3,18,Abete,TRUE,0.02,0.20,30,200,7.06,0.01,,
Capistrano,17b,17,83,,29,6,18,Abete,TRUE,0.07,0.59,30,200,4.14,0.02,,
Capistrano,17b,17,84,,20,4,18,Abete,TRUE,0.03,0.28,30,200,6.00,0.02,,
Capistrano,17b,17,85,,26,5,18,Abete,TRUE,0.05,0.48,30,200,4.62,0.02,,
Capistrano,17b,17,86,,26,5,18,Abete,TRUE,0.05,0.48,30,200,4.62,0.02,,
Capistrano,17b,17,87,,24,5,18,Abete,TRUE,0.05,0.41,30,200,5.00,0.02,,
Capistrano,17b,17,88,,22,4,18,Abete,TRUE,0.04,0.34,30,200,5.45,0.02,,
Capistrano,17b,17,89,,26,5,18,Abete,TRUE,0.05,0.48,30,200,4.62,0.02,,
Capistrano,17b,17,90,,18,3,18,Abete,TRUE,0.03,0.23,30,200,6.67,0.02,,
Capistrano,17b,17,91,,22,4,18,Abete,TRUE,0.04,0.34,30,200,5.45,0.02,,
Capistrano,17b,17,92,,24,5,18,Abete,TRUE,0.05,0.41,30,200,5.00,0.02,,
Capistrano,17b,17,93,,30,6,18,Abete,TRUE,0.07,0.64,30,200,4.00,0.03,,
Capistrano,17b,17,94,,21,4,18,Abete,TRUE,0.03,0.31,30,200,5.71,0.02,,
Capistrano,17b,17,95,,26,5,18,Abete,TRUE,0.05,0.48,30,200,4.62,0.02,,
Capistrano,17b,17,96,,38,7,18,Abete,TRUE,0.11,1.02,30,200,3.16,0.03,,
Capistrano,17b,17,97,,23,4,18,Abete,TRUE,0.04,0.37,30,200,5.22,0.02,,
Capistrano,17b,17,98,,22,4,18,Abete,TRUE,0.04,0.34,30,200,5.45,0.02,,
Capistrano,17b,17,99,,23,4,18,Abete,TRUE,0.04,0.37,30,200,5.22,0.02,,
Capistrano,17b,17,100,,31,6,18,Ontano,TRUE,0.08,0.68,30,200,3.87,0.03,,
Capistrano,17b,17,101,,14,3,18,Abete,TRUE,0.02,0.14,30,200,8.57,0.01,,
Capistrano,2,10,1,,42,8,27,Pino Nero,TRUE,0.14,1.87,25,200,2.38,0.04,,
Capistrano,2,10,2,,44,9,27,Pino Nero,TRUE,0.15,2.05,25,200,2.27,0.05,,
Capistrano,2,10,3,,44,9,27,Pino Nero,TRUE,0.15,2.05,25,200,2.27,0.05,,
Capistrano,2,10,4,,46,9,27,Pino Nero,TRUE,0.17,2.24,25,200,2.17,0.05,,
Capistrano,2,10,5,,39,8,27,Pino Nero,TRUE,0.12,1.61,25,200,2.56,0.04,,
Capistrano,2,10,6,,37,7,27,Pino Nero,TRUE,0.11,1.45,25,200,2.70,0.04,,
Capistrano,2,10,7,,29,6,27,Pino Nero,TRUE,0.07,0.89,25,200,3.45,0.03,,
Capistrano,2,10,8,,30,6,27,Pino Nero,TRUE,0.07,0.95,25,200,3.33,0.03,,
Capistrano,2,10,9,,42,8,27,Pino Nero,TRUE,0.14,1.87,25,200,2.38,0.04,,
Capistrano,2,10,10,,40,8,27,Pino Nero,TRUE,0.13,1.70,25,200,2.50,0.04,,
Capistrano,2,10,11,,36,7,27,Pino Nero,TRUE,0.10,1.37,25,200,2.78,0.04,,
Capistrano,2,10,12,,38,7,27,Pino Nero,TRUE,0.11,1.53,25,200,2.63,0.04,,
Capistrano,2,10,13,,24,5,27,Pino Nero,TRUE,0.05,0.61,25,200,4.17,0.03,,
Capistrano,2,10,14,,26,5,27,Pino Nero,TRUE,0.05,0.72,25,200,3.85,0.03,,
Capistrano,2,10,15,,34,7,27,Pino Nero,TRUE,0.09,1.23,25,200,2.94,0.04,,
Capistrano,2,10,16,,42,8,27,Pino Nero,TRUE,0.14,1.87,25,200,2.38,0.04,,
Capistrano,2,10,17,,28,5,27,Pino Nero,TRUE,0.06,0.83,25,200,3.57,0.03,,
Capistrano,2,10,18,,28,5,27,Pino Nero,TRUE,0.06,0.83,25,200,3.57,0.03,,
Capistrano,2,10,19,,34,7,27,Pino Nero,TRUE,0.09,1.23,25,200,2.94,0.04,,
Capistrano,2,10,20,,44,9,27,Pino Nero,TRUE,0.15,2.05,25,200,2.27,0.05,,
Capistrano,2,10,21,,19,4,27,Pino Nero,TRUE,0.03,0.38,25,200,5.26,0.02,,
Capistrano,2,10,22,,26,5,27,Pino Nero,TRUE,0.05,0.72,25,200,3.85,0.03,,
Capistrano,2,10,23,,46,9,27,Pino Nero,TRUE,0.17,2.24,25,200,2.17,0.05,,
Capistrano,2,10,24,,50,10,27,Pino Nero,TRUE,0.20,2.65,25,200,2.00,0.05,,
Capistrano,2,10,25,,38,7,27,Pino Nero,TRUE,0.11,1.53,25,200,2.63,0.04,,
Capistrano,2,10,26,,36,7,27,Pino Nero,TRUE,0.10,1.37,25,200,2.78,0.04,,
Capistrano,2,7,1,,48,9,27,Pino Nero,TRUE,0.18,2.44,25,200,2.08,0.05,,
Capistrano,2,7,2,,56,11,27,Douglas,TRUE,0.25,3.32,27,200,1.93,0.06,,
Capistrano,2,7,3,,44,9,27,Pino Nero,TRUE,0.15,2.05,25,200,2.27,0.05,,
Capistrano,2,7,4,,47,9,27,Pino Nero,TRUE,0.17,2.34,25,200,2.13,0.05,,
Capistrano,2,7,5,,44,9,27,Abete,TRUE,0.15,2.05,27,200,2.45,0.05,,
Capistrano,2,7,6,,48,9,27,Pino Nero,TRUE,0.18,2.44,25,200,2.08,0.05,,
Capistrano,2,7,7,,33,6,27,Pino Nero,TRUE,0.09,1.15,25,200,3.03,0.03,,
Capistrano,2,7,8,,32,6,27,Pino Nero,TRUE,0.08,1.09,25,200,3.13,0.03,,
Capistrano,2,7,9,,54,11,27,Pino Nero,TRUE,0.23,3.09,25,200,1.85,0.06,,
Capistrano,2,7,10,,37,7,27,Pino Nero,TRUE,0.11,1.45,25,200,2.70,0.04,,
Capistrano,2,7,11,,60,12,27,Douglas,TRUE,0.28,3.82,25,200,1.67,0.06,,
Capistrano,2,7,12,,50,10,27,Pino Nero,TRUE,0.20,2.65,25,200,2.00,0.05,,
Capistrano,2,7,13,,49,10,27,Pino Nero,TRUE,0.19,2.54,25,200,2.04,0.05,,
Capistrano,2,7,14,,15,3,10,Faggio,TRUE,0.02,0.09,30,200,8.00,0.01,,
Capistrano,2,7,15,,38,7,27,Pino Nero,TRUE,0.11,1.53,25,200,2.63,0.04,,
Capistrano,2,7,16,,55,11,27,Pino Nero,TRUE,0.24,3.21,25,200,1.82,0.06,,
Capistrano,2,7,17,,52,10,27,Douglas,TRUE,0.21,2.87,27,200,2.08,0.06,,
Capistrano,2,7,18,,41,8,27,Pino Nero,TRUE,0.13,1.78,25,200,2.44,0.04,,
Capistrano,2,7,19,,35,7,27,Pino Nero,TRUE,0.10,1.30,25,200,2.86,0.04,,
Capistrano,2,7,20,,47,9,27,Abete,TRUE,0.17,2.34,27,200,2.30,0.05,,
Capistrano,2,7,21,,43,8,27,Pino Nero,TRUE,0.15,1.96,25,200,2.33,0.05,,
Capistrano,2,7,22,,50,10,27,Pino Nero,TRUE,0.20,2.65,25,200,2.00,0.05,,
Capistrano,2,7,23,,47,9,27,Pino Nero,TRUE,0.17,2.34,25,200,2.13,0.05,,
Capistrano,2,8,1,,55,11,27,Pino Nero,TRUE,0.24,3.21,20,200,1.45,0.05,,
Capistrano,2,8,2,,53,10,27,Douglas,TRUE,0.22,2.98,25,200,1.89,0.06,,
Capistrano,2,8,3,,46,9,27,Abete,TRUE,0.17,2.24,25,200,2.17,0.05,,
Capistrano,2,8,4,,38,7,27,Pino Nero,TRUE,0.11,1.53,25,200,2.63,0.04,,
Capistrano,2,8,5,,8,1,7,Castagno,TRUE,0.01,0.02,25,200,12.50,0.00,,
Capistrano,2,8,6,,59,12,27,Pino Nero,TRUE,0.27,3.69,20,200,1.36,0.05,,
Capistrano,2,8,7,,9,2,7,Castagno,TRUE,0.01,0.02,25,200,11.11,0.00,,
Capistrano,2,8,8,,47,9,27,Pino Nero,TRUE,0.17,2.34,20,200,1.70,0.04,,
Capistrano,2,8,9,,40,8,27,Douglas,TRUE,0.13,1.70,25,200,2.50,0.04,,
Capistrano,2,8,10,,37,7,27,Pino Nero,TRUE,0.11,1.45,20,200,2.16,0.03,,
Capistrano,2,8,11,,51,10,27,Pino Nero,TRUE,0.20,2.76,20,200,1.57,0.04,,
Capistrano,2,8,12,,58,11,27,Pino Nero,TRUE,0.26,3.56,20,200,1.38,0.05,,
Capistrano,2,8,13,,57,11,27,Douglas,TRUE,0.26,3.44,25,200,1.75,0.06,,
Capistrano,2,8,14,,52,10,27,Pino Nero,TRUE,0.21,2.87,20,200,1.54,0.04,,
Capistrano,2,8,15,,40,8,27,Pino Nero,TRUE,0.13,1.70,20,200,2.00,0.03,,
Capistrano,2,8,16,,12,2,8,Castagno,TRUE,0.01,0.05,25,200,8.33,0.00,,
Capistrano,2,8,17,,37,7,27,Abete,TRUE,0.11,1.45,25,200,2.70,0.04,,
Capistrano,2,8,18,,41,8,27,Pino Nero,TRUE,0.13,1.78,20,200,1.95,0.03,,
Capistrano,2,8,19,,45,9,27,Pino Nero,TRUE,0.16,2.15,20,200,1.78,0.04,,
Capistrano,2,8,20,,58,11,27,Douglas,TRUE,0.26,3.56,25,200,1.72,0.06,,
Capistrano,2,8,21,,31,6,27,Douglas,TRUE,0.08,1.02,25,200,3.23,0.03,,
Capistrano,2,8,22,,50,10,27,Pino Nero,TRUE,0.20,2.65,20,200,1.60,0.04,,
Capistrano,3,11,1,,45,9,26,Pino Nero,TRUE,0.16,2.07,25,200,2.22,0.05,,
Capistrano,3,11,2,,43,8,26,Abete,TRUE,0.15,1.89,25,200,2.33,0.04,,
Capistrano,3,11,3,,42,8,26,Abete,TRUE,0.14,1.80,25,200,2.38,0.04,,
Capistrano,3,11,4,,40,8,26,Faggio,TRUE,0.13,1.63,30,200,3.00,0.05,,
Capistrano,3,11,5,,5,1,26,Abete,TRUE,0.00,0.03,25,200,20.00,0.01,,
Capistrano,3,11,6,,32,6,26,Faggio,TRUE,0.08,1.04,30,200,3.75,0.04,,
Capistrano,3,11,7,,28,5,26,Faggio,TRUE,0.06,0.80,30,200,4.29,0.03,,
Capistrano,3,11,8,,40,8,26,Faggio,TRUE,0.13,1.63,30,200,3.00,0.05,,
Capistrano,3,11,9,,36,7,26,Faggio,TRUE,0.10,1.32,30,200,3.33,0.04,,
Capistrano,3,11,10,,21,4,26,Faggio,TRUE,0.03,0.45,30,200,5.71,0.03,,
Capistrano,3,11,11,,20,4,26,Abete,TRUE,0.03,0.41,25,200,5.00,0.02,,
Capistrano,3,11,12,,15,3,26,Faggio,TRUE,0.02,0.23,30,200,8.00,0.02,,
Capistrano,3,11,13,,42,8,26,Faggio,TRUE,0.14,1.80,30,200,2.86,0.05,,
Capistrano,3,11,14,,32,6,26,Faggio,TRUE,0.08,1.04,30,200,3.75,0.04,,
Capistrano,3,11,15,,41,8,26,Abete,TRUE,0.13,1.72,25,200,2.44,0.04,,
Capistrano,3,11,16,,38,7,26,Faggio,TRUE,0.11,1.47,30,200,3.16,0.05,,
Capistrano,3,11,17,,49,10,26,Abete,TRUE,0.19,2.45,25,200,2.04,0.05,,
Capistrano,3,11,18,,56,11,26,Pino Nero,TRUE,0.25,3.20,30,200,2.14,0.07,,
Capistrano,3,11,19,,58,11,26,Abete,TRUE,0.26,3.43,25,200,1.72,0.06,,
Capistrano,3,11,20,,47,9,26,Pino Nero,TRUE,0.17,2.25,25,200,2.13,0.05,,
Capistrano,3,11,21,,36,7,26,Abete,TRUE,0.10,1.32,25,200,2.78,0.04,,
Capistrano,3,11,22,,39,8,26,Abete,TRUE,0.12,1.55,25,200,2.56,0.04,,
Capistrano,3,11,23,,42,8,26,Pino Nero,TRUE,0.14,1.80,25,200,2.38,0.04,,
Capistrano,3,11,24,,41,8,26,Faggio,TRUE,0.13,1.72,30,200,2.93,0.05,,
Capistrano,3,11,25,,44,9,26,Pino Nero,TRUE,0.15,1.98,25,200,2.27,0.04,,
Capistrano,3,12,1,,10,2,6,Faggio,TRUE,0.01,0.02,27,200,10.80,0.00,,
Capistrano,3,12,2,,27,5,27,Pino Nero,TRUE,0.06,0.77,22,200,3.26,0.03,,
Capistrano,3,12,3,,29,6,27,Pino Nero,TRUE,0.07,0.89,22,200,3.03,0.03,,
Capistrano,3,12,4,,32,6,27,Pino Nero,TRUE,0.08,1.09,22,200,2.75,0.03,,
Capistrano,3,12,5,,34,7,27,Pino Nero,TRUE,0.09,1.23,22,200,2.59,0.03,,
Capistrano,3,12,6,,28,5,27,Faggio,TRUE,0.06,0.83,27,200,3.86,0.03,,
Capistrano,3,12,7,,28,5,27,Faggio,TRUE,0.06,0.83,25,200,3.57,0.03,,
Capistrano,3,12,8,,30,6,27,Pino Nero,TRUE,0.07,0.95,22,200,2.93,0.03,,
Capistrano,3,12,9,,28,5,27,Faggio,TRUE,0.06,0.83,27,200,3.86,0.03,,
Capistrano,3,12,10,,34,7,27,Abete,TRUE,0.09,1.23,25,200,2.94,0.04,,
Capistrano,3,12,11,,34,7,27,Faggio,TRUE,0.09,1.23,27,200,3.18,0.04,,
Capistrano,3,12,12,,31,6,27,Faggio,TRUE,0.08,1.02,27,200,3.48,0.04,,
Capistrano,3,12,13,,14,3,8,Abete,TRUE,0.02,0.06,25,200,7.14,0.00,,
Capistrano,3,12,14,,32,6,27,Faggio,TRUE,0.08,1.09,27,200,3.38,0.04,,
Capistrano,3,12,15,,34,7,27,Faggio,TRUE,0.09,1.23,27,200,3.18,0.04,,
Capistrano,3,12,16,,31,6,27,Abete,TRUE,0.08,1.02,25,200,3.23,0.03,,
Capistrano,3,12,17,,34,7,27,Abete,TRUE,0.09,1.23,25,200,2.94,0.04,,
Capistrano,3,12,18,,28,5,27,Abete,TRUE,0.06,0.83,25,200,3.57,0.03,,
Capistrano,3,12,19,,28,5,27,Faggio,TRUE,0.06,0.83,27,200,3.86,0.03,,
Capistrano,3,12,20,,29,6,27,Faggio,TRUE,0.07,0.89,27,200,3.72,0.03,,
Capistrano,3,12,21,,28,5,27,Ciliegio,TRUE,0.06,0.83,27,200,3.86,0.03,,
Capistrano,3,12,22,,34,7,27,Faggio,TRUE,0.09,1.23,27,200,3.18,0.04,,
Capistrano,3,12,23,,32,6,27,Douglas,TRUE,0.08,1.09,25,200,3.13,0.03,,
Capistrano,3,12,24,,35,7,27,Faggio,TRUE,0.10,1.30,27,200,3.09,0.04,,
Capistrano,3,3,1,,59,12,26,Pino Nero,TRUE,0.27,3.55,30,200,2.03,0.07,,
Capistrano,3,3,2,,23,4,26,Pino Nero,TRUE,0.04,0.54,30,200,5.22,0.03,,
Capistrano,3,3,3,,36,7,26,Douglas,TRUE,0.10,1.32,35,200,3.89,0.05,,
Capistrano,3,3,4,,55,11,26,Douglas,TRUE,0.24,3.09,35,200,2.55,0.08,,
Capistrano,3,3,5,,42,8,26,Douglas,TRUE,0.14,1.80,35,200,3.33,0.06,,
Capistrano,3,3,6,,44,9,26,Douglas,TRUE,0.15,1.98,35,200,3.18,0.06,,
Capistrano,3,3,7,,46,9,26,Douglas,TRUE,0.17,2.16,35,200,3.04,0.07,,
Capistrano,3,3,8,,53,10,26,Douglas,TRUE,0.22,2.87,35,200,2.64,0.08,,
Capistrano,3,3,9,,51,10,26,Pino Nero,TRUE,0.20,2.65,30,200,2.35,0.06,,
Capistrano,3,3,10,,48,9,26,Pino Nero,TRUE,0.18,2.35,30,200,2.50,0.06,,
Capistrano,3,3,11,,49,10,26,Pino Nero,TRUE,0.19,2.45,30,200,2.45,0.06,,
Capistrano,3,3,12,,52,10,26,Pino Nero,TRUE,0.21,2.76,30,200,2.31,0.06,,
Capistrano,3,3,13,,45,9,26,Pino Nero,TRUE,0.16,2.07,30,200,2.67,0.06,,
Capistrano,3,3,14,,27,5,26,Pino Nero,TRUE,0.06,0.74,30,200,4.44,0.03,,
Capistrano,3,3,15,,54,11,26,Pino Nero,TRUE,0.23,2.98,30,200,2.22,0.07,,
Capistrano,3,3,16,,52,10,26,Abete,TRUE,0.21,2.76,30,200,2.31,0.06,,
Capistrano,3,3,17,,38,7,26,Abete,TRUE,0.11,1.47,30,200,3.16,0.05,,
Capistrano,3,3,18,,50,10,26,Abete,TRUE,0.20,2.55,30,200,2.40,0.06,,
Capistrano,3,3,19,,60,12,26,Abete,TRUE,0.28,3.67,30,200,2.00,0.07,,
Capistrano,3,3,20,,49,10,26,Pino Nero,TRUE,0.19,2.45,30,200,2.45,0.06,,
Capistrano,3,3,21,,46,9,26,Pino Nero,TRUE,0.17,2.16,30,200,2.61,0.06,,
Capistrano,3,3,22,,52,10,26,Pino Nero,TRUE,0.21,2.76,30,200,2.31,0.06,,
Capistrano,3,3,23,,56,11,26,Abete,TRUE,0.25,3.20,30,200,2.14,0.07,,
Capistrano,3,3,24,,41,8,26,Pino Nero,TRUE,0.13,1.72,30,200,2.93,0.05,,
Capistrano,3,3,25,,36,7,26,Pino Nero,TRUE,0.10,1.32,30,200,3.33,0.04,,
Capistrano,3,3,26,,42,8,26,Pino Nero,TRUE,0.14,1.80,30,200,2.86,0.05,,
Capistrano,3,3,27,,32,6,26,Pino Nero,TRUE,0.08,1.04,30,200,3.75,0.04,,
Capistrano,3,3,28,,28,5,26,Pino Nero,TRUE,0.06,0.80,30,200,4.29,0.03,,
Capistrano,3,3,29,,40,8,26,Pino Nero,TRUE,0.13,1.63,30,200,3.00,0.05,,
Capistrano,3,3,30,,36,7,26,Pino Nero,TRUE,0.10,1.32,30,200,3.33,0.04,,
Capistrano,4a,13,1,,50,10,24,Pino Nero,TRUE,0.20,2.36,30,200,2.40,0.06,,
Capistrano,4a,13,2,,51,10,24,Pino Nero,TRUE,0.20,2.45,30,200,2.35,0.06,,
Capistrano,4a,13,3,,42,8,24,Pino Nero,TRUE,0.14,1.66,30,200,2.86,0.05,,
Capistrano,4a,13,4,,42,8,24,Pino Nero,TRUE,0.14,1.66,30,200,2.86,0.05,,
Capistrano,4a,13,5,,56,11,24,Pino Nero,TRUE,0.25,2.95,30,200,2.14,0.06,,
Capistrano,4a,13,6,,46,9,24,Abete,TRUE,0.17,1.99,33,200,2.87,0.06,,
Capistrano,4a,13,7,,43,8,24,Abete,TRUE,0.15,1.74,33,200,3.07,0.05,,
Capistrano,4a,13,8,,38,7,24,Abete,TRUE,0.11,1.36,33,200,3.47,0.05,,
Capistrano,4a,13,9,,48,9,24,Pino Nero,TRUE,0.18,2.17,30,200,2.50,0.05,,
Capistrano,4a,13,10,,55,11,24,Abete,TRUE,0.24,2.85,32,200,2.33,0.07,,
Capistrano,4a,13,11,,50,10,24,Pino Nero,TRUE,0.20,2.36,30,200,2.40,0.06,,
Capistrano,4a,13,12,,39,8,24,Pino Nero,TRUE,0.12,1.43,30,200,3.08,0.04,,
Capistrano,4a,13,13,,45,9,24,Abete,TRUE,0.16,1.91,32,200,2.84,0.05,,
Capistrano,4a,13,14,,38,7,24,Pino Nero,TRUE,0.11,1.36,30,200,3.16,0.04,,
Capistrano,4a,13,15,,47,9,24,Abete,TRUE,0.17,2.08,30,200,2.55,0.05,,
Capistrano,4a,13,16,,35,7,24,Pino Nero,TRUE,0.10,1.15,30,200,3.43,0.04,,
Capistrano,4a,13,17,,24,5,24,Abete,TRUE,0.05,0.54,32,200,5.33,0.03,,
Capistrano,4a,13,18,,45,9,24,Abete,TRUE,0.16,1.91,32,200,2.84,0.05,,
Capistrano,4a,13,19,,34,7,24,Abete,TRUE,0.09,1.09,32,200,3.76,0.04,,
Capistrano,4a,13,20,,45,9,24,Pino Nero,TRUE,0.16,1.91,30,200,2.67,0.05,,
Capistrano,4a,13,21,,50,10,24,Pino Nero,TRUE,0.20,2.36,30,200,2.40,0.06,,
Capistrano,4a,13,22,,48,9,24,Pino Nero,TRUE,0.18,2.17,30,200,2.50,0.05,,
Capistrano,4b,28,1,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,1,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,1,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,2,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,2,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,2,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,2,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,3,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,3,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,3,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,3,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,4,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,4,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,5,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,5,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,5,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,5,4,12,2,12,Castagno,FALSE,0.01,0.07,,,2.00,0.00,,
Capistrano,4b,28,5,mat,12,2,12,Castagno,FALSE,0.01,0.07,,,2.00,0.00,,
Capistrano,4b,28,6,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,6,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,6,3,9,2,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,6,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,7,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,7,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,7,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,8,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,8,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,8,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,8,mat,12,2,10,Castagno,FALSE,0.01,0.06,,,2.00,0.00,,
Capistrano,4b,28,9,1,8,1,8,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,9,2,8,1,7,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,9,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,9,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,10,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,10,2,14,3,12,Castagno,FALSE,0.02,0.09,,,2.00,0.00,,
Capistrano,4b,28,10,mat,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,11,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,11,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,11,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,12,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,12,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,12,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,13,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,13,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,13,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,13,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,14,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,14,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,14,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,15,1,6,1,12,Castagno,FALSE,0.00,0.02,,,2.00,0.00,,
Capistrano,4b,28,15,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,15,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,15,4,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,16,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,16,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,16,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,16,4,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,16,5,8,1,8,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,17,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,17,2,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,17,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,17,4,14,3,12,Castagno,FALSE,0.02,0.09,,,2.00,0.00,,
Capistrano,4b,28,18,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,18,2,12,2,12,Castagno,FALSE,0.01,0.07,,,2.00,0.00,,
Capistrano,4b,28,18,3,8,1,8,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,19,1,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,19,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,19,3,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
Capistrano,4b,28,20,1,9,2,8,Castagno,FALSE,0.01,0.03,,,2.00,0.00,,
Capistrano,4b,28,20,2,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,20,3,6,1,6,Castagno,FALSE,0.00,0.01,,,2.00,0.00,,
Capistrano,4b,28,21,1,8,1,6,Castagno,FALSE,0.01,0.02,,,2.00,0.00,,
